Path Row ID Date
146 047 LE71460472003002SGS00 2003-01-02
146 049 LE71460492003002SGS00 2003-01-02
146 050 LE71460502003002SGS00 2003-01-02
147 048 LE71470482003025SGS00 2003-01-25
147 049 LE71470492003025SGS00 2003-01-25
145 050 LE71450502003027SGS00 2003-01-27
145 051 LE71450512003027SGS00 2003-01-27
143 053 LE71430532003029SGS00 2003-01-29
148 046 LE71480462003032SGS00 2003-02-01
146 047 LE71460472003050SGS01 2003-02-19
146 050 LE71460502003050SGS00 2003-02-19
144 052 LE71440522003052SGS00 2003-02-21
144 054 LE71440542003052SGS00 2003-02-21
147 048 LE71470482003057SGS00 2003-02-26
147 049 LE71470492003057SGS00 2003-02-26
148 046 LE71480462003064SGS00 2003-03-05
145 050 LE71450502003075SGS00 2003-03-16
146 047 LE71460472003082ASN00 2003-03-23
146 049 LE71460492003082ASN00 2003-03-23
146 050 LE71460502003082ASN00 2003-03-23
147 046 LE71470462003089SGS00 2003-03-30
147 047 LE71470472003089SGS00 2003-03-30
147 048 LE71470482003089SGS00 2003-03-30
147 049 LE71470492003089SGS00 2003-03-30
145 051 LE71450512003091ASN00 2003-04-01
148 046 LE71480462003112ASN00 2003-04-22
146 047 LE71460472003130ASN00 2003-05-10
146 049 LE71460492003130ASN00 2003-05-10
147 046 LE71470462003137ASN00 2003-05-17
145 050 LE71450502003139ASN00 2003-05-19
143 053 LE71430532003221ASN01 2003-08-09
148 046 LE71480462003288ASN01 2003-10-15
146 047 LE71460472003290ASN01 2003-10-17
146 049 LE71460492003290ASN01 2003-10-17
147 047 LE71470472003297ASN01 2003-10-24
147 048 LE71470482003297ASN01 2003-10-24
145 051 LE71450512003299ASN01 2003-10-26
145 052 LE71450522003299ASN01 2003-10-26
144 054 LE71440542003308ASN01 2003-11-04
145 050 LE71450502003315ASN01 2003-11-11
145 051 LE71450512003315ASN01 2003-11-11
145 052 LE71450522003315ASN01 2003-11-11
146 049 LE71460492003322ASN01 2003-11-18
147 046 LE71470462003329ASN01 2003-11-25
147 047 LE71470472003329ASN01 2003-11-25
147 049 LE71470492003329ASN01 2003-11-25
146 047 LE71460472003338ASN01 2003-12-04
146 049 LE71460492003338ASN01 2003-12-04
144 052 LE71440522003340ASN01 2003-12-06
144 053 LE71440532003340ASN01 2003-12-06
148 046 LE71480462003352ASN01 2003-12-18
144 054 LE71440542003356ASN01 2003-12-22
145 051 LE71450512003363ASN01 2003-12-29
145 052 LE71450522003363ASN01 2003-12-29
