Path Row ID Date
147 046 LE71470462006001PFS00 2006-01-01
147 047 LE71470472006001PFS01 2006-01-01
147 048 LE71470482006001PFS00 2006-01-01
147 049 LE71470492006001PFS00 2006-01-01
145 052 LE71450522006003PFS01 2006-01-03
148 046 LE71480462006008PFS00 2006-01-08
146 047 LE71460472006010PFS00 2006-01-10
146 049 LE71460492006010PFS00 2006-01-10
147 046 LE71470462006017PFS00 2006-01-17
145 050 LE71450502006019PFS00 2006-01-19
145 051 LE71450512006019PFS00 2006-01-19
143 053 LE71430532006021PFS00 2006-01-21
148 046 LE71480462006024PFS00 2006-01-24
145 050 LE71450502006035PFS00 2006-02-04
145 051 LE71450512006035PFS00 2006-02-04
145 052 LE71450522006035PFS00 2006-02-04
143 053 LE71430532006037PFS00 2006-02-06
148 046 LE71480462006040PFS00 2006-02-09
146 047 LE71460472006042PFS00 2006-02-11
146 049 LE71460492006042PFS00 2006-02-11
147 047 LE71470472006049PFS00 2006-02-18
147 048 LE71470482006049PFS00 2006-02-18
147 049 LE71470492006049PFS00 2006-02-18
148 046 LE71480462006056PFS00 2006-02-25
144 054 LE71440542006060PFS00 2006-03-01
147 046 LE71470462006065PFS00 2006-03-06
147 047 LE71470472006065PFS00 2006-03-06
147 048 LE71470482006065PFS00 2006-03-06
147 049 LE71470492006065ASN00 2006-03-06
145 051 LE71450512006067ASN00 2006-03-08
146 047 LE71460472006074PFS00 2006-03-15
146 049 LE71460492006074PFS00 2006-03-15
147 046 LE71470462006081PFS00 2006-03-22
145 050 LE71450502006083ASN00 2006-03-24
143 053 LE71430532006085PFS00 2006-03-26
147 046 LE71470462006097ASN00 2006-04-07
147 047 LE71470472006097ASN00 2006-04-07
147 048 LE71470482006097ASN00 2006-04-07
147 049 LE71470492006097ASN00 2006-04-07
145 050 LE71450502006099PFS00 2006-04-09
143 053 LE71430532006101PFS00 2006-04-11
146 047 LE71460472006106ASN00 2006-04-16
148 046 LE71480462006120PFS05 2006-04-30
146 047 LE71460472006122PFS00 2006-05-02
146 049 LE71460492006122PFS00 2006-05-02
147 046 LE71470462006129PFS00 2006-05-09
143 053 LE71430532006133ASN00 2006-05-13
148 046 LE71480462006136PFS00 2006-05-16
145 052 LE71450522006163ASN00 2006-06-12
147 046 LE71470462006289PFS00 2006-10-16
147 047 LE71470472006289PFS00 2006-10-16
147 048 LE71470482006289PFS00 2006-10-16
148 046 LE71480462006296PFS00 2006-10-23
146 047 LE71460472006298PFS00 2006-10-25
146 049 LE71460492006298PFS00 2006-10-25
147 049 LE71470492006305PFS00 2006-11-01
148 046 LE71480462006312PFS00 2006-11-08
146 047 LE71460472006314PFS00 2006-11-10
147 046 LE71470462006321PFS00 2006-11-17
147 047 LE71470472006321PFS00 2006-11-17
147 048 LE71470482006321PFS00 2006-11-17
148 046 LE71480462006328ASN00 2006-11-24
148 046 LE71480462006344SGS00 2006-12-10
147 046 LE71470462006353SGS00 2006-12-19
147 047 LE71470472006353SGS00 2006-12-19
147 048 LE71470482006353SGS00 2006-12-19
148 046 LE71480462006360SGS00 2006-12-26
146 047 LE71460472006362ASN00 2006-12-28
146 049 LE71460492006362ASN00 2006-12-28
144 052 LE71440522006364ASN00 2006-12-30
144 053 LE71440532006364ASN00 2006-12-30
