Path Row ID Date
146 047 LE71460472004005ASN01 2004-01-05
147 046 LE71470462004012ASN01 2004-01-12
147 047 LE71470472004012ASN01 2004-01-12
147 048 LE71470482004012ASN01 2004-01-12
147 049 LE71470492004012ASN01 2004-01-12
145 050 LE71450502004014ASN01 2004-01-14
145 051 LE71450512004014ASN01 2004-01-14
145 052 LE71450522004014ASN01 2004-01-14
143 053 LE71430532004016ASN01 2004-01-16
148 046 LE71480462004019ASN01 2004-01-19
148 046 LE71480462004035ASN01 2004-02-04
148 046 LE71480462004051ASN01 2004-02-20
146 047 LE71460472004053ASN01 2004-02-22
146 049 LE71460492004053ASN01 2004-02-22
144 052 LE71440522004055ASN01 2004-02-24
145 050 LE71450502004062ASN01 2004-03-02
143 053 LE71430532004064ASN01 2004-03-04
144 052 LE71440522004071ASN01 2004-03-11
144 053 LE71440532004071ASN01 2004-03-11
147 046 LE71470462004076ASN02 2004-03-16
147 047 LE71470472004076ASN02 2004-03-16
147 048 LE71470482004076ASN02 2004-03-16
147 049 LE71470492004076ASN02 2004-03-16
145 051 LE71450512004078ASN01 2004-03-18
145 052 LE71450522004078ASN01 2004-03-18
148 046 LE71480462004083ASN01 2004-03-23
146 047 LE71460472004085ASN01 2004-03-25
146 049 LE71460492004085ASN02 2004-03-25
145 050 LE71450502004094ASN01 2004-04-03
145 051 LE71450512004094ASN01 2004-04-03
146 047 LE71460472004101ASN01 2004-04-10
146 049 LE71460492004101ASN01 2004-04-10
144 052 LE71440522004103ASN01 2004-04-12
147 046 LE71470462004108ASN01 2004-04-17
147 047 LE71470472004108ASN01 2004-04-17
147 048 LE71470482004108ASN01 2004-04-17
147 049 LE71470492004108ASN01 2004-04-17
146 047 LE71460472004133PFS01 2004-05-12
148 046 LE71480462004291PFS01 2004-10-17
146 047 LE71460472004293PFS01 2004-10-19
147 047 LE71470472004300PFS00 2004-10-26
146 047 LE71460472004309PFS00 2004-11-04
147 046 LE71470462004316PFS00 2004-11-11
147 047 LE71470472004316PFS00 2004-11-11
146 049 LE71460492004325PFS00 2004-11-20
147 046 LE71470462004332PFS00 2004-11-27
147 048 LE71470482004332PFS00 2004-11-27
147 049 LE71470492004332PFS00 2004-11-27
145 050 LE71450502004334PFS00 2004-11-29
145 051 LE71450512004334PFS00 2004-11-29
148 046 LE71480462004339PFS00 2004-12-04
146 047 LE71460472004341PFS00 2004-12-06
146 049 LE71460492004341ASN00 2004-12-06
144 052 LE71440522004343PFS00 2004-12-08
144 053 LE71440532004343PFS00 2004-12-08
144 054 LE71440542004343PFS00 2004-12-08
147 047 LE71470472004348PFS00 2004-12-13
147 048 LE71470482004348PFS00 2004-12-13
143 053 LE71430532004352PFS00 2004-12-17
145 050 LE71450502004366PFS00 2004-12-31
